Hourly measurement data supplied by UK-air on 25/02/2025
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"Glasgow Great Western Road",
Latitude,,55.872038,,
Longitude,,-4.270936,,
Site Type,,Urban Traffic,,
Zone,,Central Scotland,,
Agglomeration,,Glasgow Urban Area,,
Local Authority,,"Glasgow",,
Date,Time,"Nitrogen dioxide",Status
2020-01-24,01:00:00,3.9374,V ugm-3
2020-01-24,02:00:00,4.2805,V ugm-3
2020-01-24,03:00:00,4.48566,V ugm-3
2020-01-24,04:00:00,4.84745,V ugm-3
2020-01-24,05:00:00,4.18448,V ugm-3
2020-01-24,06:00:00,3.26374,V ugm-3
2020-01-24,07:00:00,8.91796,V ugm-3
2020-01-24,08:00:00,21.84219,V ugm-3
2020-01-24,09:00:00,30.53446,V ugm-3
2020-01-24,10:00:00,44.60409,V ugm-3
2020-01-24,11:00:00,44.95184,V ugm-3
2020-01-24,12:00:00,42.78388,V ugm-3
2020-01-24,13:00:00,51.58909,V ugm-3
2020-01-24,14:00:00,62.38269,V ugm-3
2020-01-24,15:00:00,59.06306,V ugm-3
2020-01-24,16:00:00,46.73595,V ugm-3
2020-01-24,17:00:00,29.47852,V ugm-3
2020-01-24,18:00:00,27.81926,V ugm-3
2020-01-24,19:00:00,33.51106,V ugm-3
2020-01-24,20:00:00,28.57544,V ugm-3
2020-01-24,21:00:00,21.81373,V ugm-3
2020-01-24,22:00:00,19.6697,V ugm-3
2020-01-24,23:00:00,20.01972,V ugm-3
2020-01-24,24:00:00,15.4305,V ugm-3
2020-01-25,01:00:00,10.00883,V ugm-3
2020-01-25,02:00:00,6.33203,V ugm-3
2020-01-25,03:00:00,5.05496,V ugm-3
2020-01-25,04:00:00,5.00224,V ugm-3
2020-01-25,05:00:00,4.59817,V ugm-3
2020-01-25,06:00:00,3.93206,V ugm-3
2020-01-25,07:00:00,6.32258,V ugm-3
2020-01-25,08:00:00,10.50939,V ugm-3
2020-01-25,09:00:00,12.74637,V ugm-3
2020-01-25,10:00:00,10.40971,V ugm-3
2020-01-25,11:00:00,17.6913,V ugm-3
2020-01-25,12:00:00,26.38141,V ugm-3
2020-01-25,13:00:00,23.6144,V ugm-3
2020-01-25,14:00:00,24.7419,V ugm-3
2020-01-25,15:00:00,58.54247,V ugm-3
2020-01-25,16:00:00,18.12718,V ugm-3
2020-01-25,17:00:00,28.46617,V ugm-3
2020-01-25,18:00:00,24.28281,V ugm-3
2020-01-25,19:00:00,24.65602,V ugm-3
2020-01-25,20:00:00,18.21345,V ugm-3
2020-01-25,21:00:00,14.38605,V ugm-3
2020-01-25,22:00:00,9.85516,V ugm-3
2020-01-25,23:00:00,10.15496,V ugm-3
2020-01-25,24:00:00,12.91179,V ugm-3
2020-01-26,01:00:00,16.64925,V ugm-3
2020-01-26,02:00:00,10.79541,V ugm-3
2020-01-26,03:00:00,6.49851,V ugm-3
2020-01-26,04:00:00,5.62962,V ugm-3
2020-01-26,05:00:00,3.37583,V ugm-3
2020-01-26,06:00:00,3.17393,V ugm-3
2020-01-26,07:00:00,4.14188,V ugm-3
2020-01-26,08:00:00,7.11204,V ugm-3
2020-01-26,09:00:00,8.02998,V ugm-3
2020-01-26,10:00:00,10.79385,V ugm-3
2020-01-26,11:00:00,19.3179,V ugm-3
2020-01-26,12:00:00,13.93171,V ugm-3
2020-01-26,13:00:00,11.42947,V ugm-3
2020-01-26,14:00:00,18.82333,V ugm-3
2020-01-26,15:00:00,27.90859,V ugm-3
2020-01-26,16:00:00,35.45762,V ugm-3
2020-01-26,17:00:00,48.42062,V ugm-3
2020-01-26,18:00:00,33.65202,V ugm-3
2020-01-26,19:00:00,47.7742,V ugm-3
2020-01-26,20:00:00,59.47546,V ugm-3
2020-01-26,21:00:00,65.8529,V ugm-3
2020-01-26,22:00:00,55.42494,V ugm-3
2020-01-26,23:00:00,47.64157,V ugm-3
2020-01-26,24:00:00,37.17629,V ugm-3
2020-01-27,01:00:00,21.5414,V ugm-3
2020-01-27,02:00:00,7.84787,V ugm-3
2020-01-27,03:00:00,5.89806,V ugm-3
2020-01-27,04:00:00,3.53733,V ugm-3
2020-01-27,05:00:00,3.33222,V ugm-3
2020-01-27,06:00:00,5.63821,V ugm-3
2020-01-27,07:00:00,6.19656,V ugm-3
2020-01-27,08:00:00,17.57175,V ugm-3
2020-01-27,09:00:00,26.52534,V ugm-3
2020-01-27,10:00:00,26.66422,V ugm-3
2020-01-27,11:00:00,32.26744,V ugm-3
2020-01-27,12:00:00,16.3387,V ugm-3
2020-01-27,13:00:00,14.13221,V ugm-3
2020-01-27,14:00:00,19.96259,V ugm-3
2020-01-27,15:00:00,29.52245,V ugm-3
2020-01-27,16:00:00,30.77796,V ugm-3
2020-01-27,17:00:00,45.40409,V ugm-3
2020-01-27,18:00:00,67.6564,V ugm-3
2020-01-27,19:00:00,66.50901,V ugm-3
2020-01-27,20:00:00,53.91217,V ugm-3
2020-01-27,21:00:00,65.08307,V ugm-3
2020-01-27,22:00:00,59.01025,V ugm-3
2020-01-27,23:00:00,35.34787,V ugm-3
2020-01-27,24:00:00,25.48975,V ugm-3
2020-01-28,01:00:00,17.67748,V ugm-3
2020-01-28,02:00:00,28.90963,V ugm-3
2020-01-28,03:00:00,21.22717,V ugm-3
2020-01-28,04:00:00,22.14879,V ugm-3
2020-01-28,05:00:00,10.73933,V ugm-3
2020-01-28,06:00:00,11.76674,V ugm-3
2020-01-28,07:00:00,22.80322,V ugm-3
2020-01-28,08:00:00,56.31552,V ugm-3
2020-01-28,09:00:00,66.33324,V ugm-3
2020-01-28,10:00:00,50.64255,V ugm-3
2020-01-28,11:00:00,46.07574,V ugm-3
2020-01-28,12:00:00,33.07435,V ugm-3
2020-01-28,13:00:00,20.14688,V ugm-3
2020-01-28,14:00:00,20.98522,V ugm-3
2020-01-28,15:00:00,37.4273,V ugm-3
2020-01-28,16:00:00,24.38712,V ugm-3
2020-01-28,17:00:00,26.7192,V ugm-3
2020-01-28,18:00:00,22.58831,V ugm-3
2020-01-28,19:00:00,19.60488,V ugm-3
2020-01-28,20:00:00,14.63688,V ugm-3
2020-01-28,21:00:00,10.36617,V ugm-3
2020-01-28,22:00:00,15.61236,V ugm-3
2020-01-28,23:00:00,20.34615,V ugm-3
2020-01-28,24:00:00,15.4081,V ugm-3
2020-01-29,01:00:00,12.42364,V ugm-3
2020-01-29,02:00:00,3.08661,V ugm-3
2020-01-29,03:00:00,2.57295,V ugm-3
2020-01-29,04:00:00,4.16785,V ugm-3
2020-01-29,05:00:00,4.83788,V ugm-3
2020-01-29,06:00:00,4.42416,V ugm-3
2020-01-29,07:00:00,11.47275,V ugm-3
2020-01-29,08:00:00,27.92056,V ugm-3
2020-01-29,09:00:00,39.35105,V ugm-3
2020-01-29,10:00:00,27.70913,V ugm-3
2020-01-29,11:00:00,27.0605,V ugm-3
2020-01-29,12:00:00,20.47618,V ugm-3
2020-01-29,13:00:00,17.59585,V ugm-3
2020-01-29,14:00:00,19.45126,V ugm-3
2020-01-29,15:00:00,15.1777,V ugm-3
2020-01-29,16:00:00,12.0356,V ugm-3
2020-01-29,17:00:00,15.10543,V ugm-3
2020-01-29,18:00:00,13.41573,V ugm-3
2020-01-29,19:00:00,10.64436,V ugm-3
2020-01-29,20:00:00,11.26699,V ugm-3
2020-01-29,21:00:00,7.45959,V ugm-3
2020-01-29,22:00:00,5.34892,V ugm-3
2020-01-29,23:00:00,6.07045,V ugm-3
2020-01-29,24:00:00,4.11258,V ugm-3
2020-01-30,01:00:00,2.33688,V ugm-3
2020-01-30,02:00:00,1.7186,V ugm-3
2020-01-30,03:00:00,2.47468,V ugm-3
2020-01-30,04:00:00,2.01083,V ugm-3
2020-01-30,05:00:00,2.93896,V ugm-3
2020-01-30,06:00:00,6.39376,V ugm-3
2020-01-30,07:00:00,8.19792,V ugm-3
2020-01-30,08:00:00,15.36383,V ugm-3
2020-01-30,09:00:00,26.80702,V ugm-3
2020-01-30,10:00:00,36.811,V ugm-3
2020-01-30,11:00:00,15.82789,V ugm-3
2020-01-30,12:00:00,13.71268,V ugm-3
2020-01-30,13:00:00,11.34023,V ugm-3
2020-01-30,14:00:00,10.05107,V ugm-3
2020-01-30,15:00:00,11.23659,V ugm-3
2020-01-30,16:00:00,8.76233,V ugm-3
2020-01-30,17:00:00,14.17576,V ugm-3
2020-01-30,18:00:00,17.0079,V ugm-3
2020-01-30,19:00:00,19.69091,V ugm-3
2020-01-30,20:00:00,17.11634,V ugm-3
2020-01-30,21:00:00,11.23857,V ugm-3
2020-01-30,22:00:00,7.3209,V ugm-3
2020-01-30,23:00:00,7.888,V ugm-3
2020-01-30,24:00:00,6.54777,V ugm-3
2020-01-31,01:00:00,4.13313,V ugm-3
2020-01-31,02:00:00,2.4795,V ugm-3
2020-01-31,03:00:00,3.87434,V ugm-3
2020-01-31,04:00:00,6.40512,V ugm-3
2020-01-31,05:00:00,5.1138,V ugm-3
2020-01-31,06:00:00,3.56485,V ugm-3
2020-01-31,07:00:00,6.30264,V ugm-3
2020-01-31,08:00:00,15.55032,V ugm-3
2020-01-31,09:00:00,19.01167,V ugm-3
2020-01-31,10:00:00,17.66973,V ugm-3
2020-01-31,11:00:00,23.92542,V ugm-3
2020-01-31,12:00:00,16.73978,V ugm-3
2020-01-31,13:00:00,15.50162,V ugm-3
2020-01-31,14:00:00,15.50176,V ugm-3
2020-01-31,15:00:00,21.64705,V ugm-3
2020-01-31,16:00:00,21.69918,V ugm-3
2020-01-31,17:00:00,21.59609,V ugm-3
2020-01-31,18:00:00,21.853,V ugm-3
2020-01-31,19:00:00,13.48523,V ugm-3
2020-01-31,20:00:00,12.9147,V ugm-3
2020-01-31,21:00:00,9.86712,V ugm-3
2020-01-31,22:00:00,8.93748,V ugm-3
2020-01-31,23:00:00,8.37058,V ugm-3
2020-01-31,24:00:00,6.09629,V ugm-3
2020-02-01,01:00:00,3.38377,V ugm-3
2020-02-01,02:00:00,2.83036,V ugm-3
2020-02-01,03:00:00,2.27888,V ugm-3
2020-02-01,04:00:00,2.89877,V ugm-3
2020-02-01,05:00:00,1.60415,V ugm-3
2020-02-01,06:00:00,0.98468,V ugm-3
2020-02-01,07:00:00,2.43365,V ugm-3
2020-02-01,08:00:00,4.09119,V ugm-3
2020-02-01,09:00:00,6.4729,V ugm-3
2020-02-01,10:00:00,6.37101,V ugm-3
2020-02-01,11:00:00,9.06017,V ugm-3
2020-02-01,12:00:00,12.17001,V ugm-3
2020-02-01,13:00:00,14.70773,V ugm-3
2020-02-01,14:00:00,26.87141,V ugm-3
2020-02-01,15:00:00,27.75409,V ugm-3
2020-02-01,16:00:00,26.46507,V ugm-3
2020-02-01,17:00:00,31.63546,V ugm-3
2020-02-01,18:00:00,32.52104,V ugm-3
2020-02-01,19:00:00,46.8669,V ugm-3
2020-02-01,20:00:00,37.74846,V ugm-3
2020-02-01,21:00:00,42.86151,V ugm-3
2020-02-01,22:00:00,43.24021,V ugm-3
2020-02-01,23:00:00,51.58358,V ugm-3
2020-02-01,24:00:00,55.13175,V ugm-3
2020-02-02,01:00:00,46.23811,V ugm-3
2020-02-02,02:00:00,59.73997,V ugm-3
2020-02-02,03:00:00,58.99659,V ugm-3
2020-02-02,04:00:00,52.97821,V ugm-3
2020-02-02,05:00:00,35.91774,V ugm-3
2020-02-02,06:00:00,23.53084,V ugm-3
2020-02-02,07:00:00,16.11546,V ugm-3
2020-02-02,08:00:00,23.32102,V ugm-3
2020-02-02,09:00:00,29.87842,V ugm-3
2020-02-02,10:00:00,38.89216,V ugm-3
2020-02-02,11:00:00,35.8994,V ugm-3
2020-02-02,12:00:00,37.0398,V ugm-3
2020-02-02,13:00:00,42.77145,V ugm-3
2020-02-02,14:00:00,54.10478,V ugm-3
2020-02-02,15:00:00,26.8727,V ugm-3
2020-02-02,16:00:00,19.96844,V ugm-3
2020-02-02,17:00:00,23.03169,V ugm-3
2020-02-02,18:00:00,33.55726,V ugm-3
2020-02-02,19:00:00,28.57637,V ugm-3
2020-02-02,20:00:00,20.64225,V ugm-3
2020-02-02,21:00:00,20.32813,V ugm-3
2020-02-02,22:00:00,16.07337,V ugm-3
2020-02-02,23:00:00,10.16311,V ugm-3
2020-02-02,24:00:00,5.96501,V ugm-3
2020-02-03,01:00:00,3.53419,V ugm-3
2020-02-03,02:00:00,3.04736,V ugm-3
2020-02-03,03:00:00,1.50849,V ugm-3
2020-02-03,04:00:00,2.4933,V ugm-3
2020-02-03,05:00:00,1.97592,V ugm-3
2020-02-03,06:00:00,2.96875,V ugm-3
2020-02-03,07:00:00,4.47821,V ugm-3
2020-02-03,08:00:00,14.82356,V ugm-3
2020-02-03,09:00:00,17.85828,V ugm-3
2020-02-03,10:00:00,24.51582,V ugm-3
2020-02-03,11:00:00,31.49704,V ugm-3
2020-02-03,12:00:00,18.89764,V ugm-3
2020-02-03,13:00:00,16.35465,V ugm-3
2020-02-03,14:00:00,19.00651,V ugm-3
2020-02-03,15:00:00,24.02688,V ugm-3
2020-02-03,16:00:00,18.82802,V ugm-3
2020-02-03,17:00:00,24.54195,V ugm-3
2020-02-03,18:00:00,22.0523,V ugm-3
2020-02-03,19:00:00,15.87458,V ugm-3
2020-02-03,20:00:00,13.41543,V ugm-3
2020-02-03,21:00:00,12.22091,V ugm-3
2020-02-03,22:00:00,10.24888,V ugm-3
2020-02-03,23:00:00,10.86127,V ugm-3
2020-02-03,24:00:00,10.1315,V ugm-3
2020-02-04,01:00:00,5.69107,V ugm-3
2020-02-04,02:00:00,4.16522,V ugm-3
2020-02-04,03:00:00,3.64102,V ugm-3
2020-02-04,04:00:00,3.43599,V ugm-3
2020-02-04,05:00:00,4.11648,V ugm-3
2020-02-04,06:00:00,8.33376,V ugm-3
2020-02-04,07:00:00,21.29674,V ugm-3
2020-02-04,08:00:00,39.53677,V ugm-3
2020-02-04,09:00:00,49.48,V ugm-3
2020-02-04,10:00:00,44.25374,V ugm-3
2020-02-04,11:00:00,37.06703,V ugm-3
2020-02-04,12:00:00,45.42697,V ugm-3
2020-02-04,13:00:00,41.36307,V ugm-3
2020-02-04,14:00:00,45.89173,V ugm-3
2020-02-04,15:00:00,49.03634,V ugm-3
2020-02-04,16:00:00,59.4462,V ugm-3
2020-02-04,17:00:00,46.73458,V ugm-3
2020-02-04,18:00:00,40.76946,V ugm-3
2020-02-04,19:00:00,46.30796,V ugm-3
2020-02-04,20:00:00,53.7065,V ugm-3
2020-02-04,21:00:00,37.20642,V ugm-3
2020-02-04,22:00:00,47.76919,V ugm-3
2020-02-04,23:00:00,53.26049,V ugm-3
2020-02-04,24:00:00,32.11174,V ugm-3
2020-02-05,01:00:00,29.24592,V ugm-3
2020-02-05,02:00:00,16.87327,V ugm-3
2020-02-05,03:00:00,13.5378,V ugm-3
2020-02-05,04:00:00,29.99393,V ugm-3
2020-02-05,05:00:00,48.31308,V ugm-3
2020-02-05,06:00:00,52.29727,V ugm-3
2020-02-05,07:00:00,54.79458,V ugm-3
2020-02-05,08:00:00,52.85455,V ugm-3
2020-02-05,09:00:00,63.05452,V ugm-3
2020-02-05,10:00:00,53.04818,V ugm-3
2020-02-05,11:00:00,34.30654,V ugm-3
2020-02-05,12:00:00,31.48497,V ugm-3
2020-02-05,13:00:00,17.36257,V ugm-3
2020-02-05,14:00:00,23.8437,V ugm-3
2020-02-05,15:00:00,22.21291,V ugm-3
2020-02-05,16:00:00,25.41442,V ugm-3
2020-02-05,17:00:00,25.19473,V ugm-3
2020-02-05,18:00:00,31.33732,V ugm-3
2020-02-05,19:00:00,35.19363,V ugm-3
2020-02-05,20:00:00,30.49254,V ugm-3
2020-02-05,21:00:00,32.16887,V ugm-3
2020-02-05,22:00:00,26.18017,V ugm-3
2020-02-05,23:00:00,26.62292,V ugm-3
2020-02-05,24:00:00,28.56365,V ugm-3
2020-02-06,01:00:00,18.4334,V ugm-3
2020-02-06,02:00:00,10.57265,V ugm-3
2020-02-06,03:00:00,12.46775,V ugm-3
2020-02-06,04:00:00,13.83002,V ugm-3
2020-02-06,05:00:00,11.60434,V ugm-3
2020-02-06,06:00:00,13.15521,V ugm-3
2020-02-06,07:00:00,20.43518,V ugm-3
2020-02-06,08:00:00,48.95026,V ugm-3
2020-02-06,09:00:00,53.73448,V ugm-3
2020-02-06,10:00:00,47.8588,V ugm-3
2020-02-06,11:00:00,29.56483,V ugm-3
2020-02-06,12:00:00,29.63473,V ugm-3
2020-02-06,13:00:00,24.27768,V ugm-3
2020-02-06,14:00:00,16.8319,V ugm-3
2020-02-06,15:00:00,21.36058,V ugm-3
2020-02-06,16:00:00,32.80468,V ugm-3
2020-02-06,17:00:00,39.48996,V ugm-3
2020-02-06,18:00:00,67.50341,V ugm-3
2020-02-06,19:00:00,49.02621,V ugm-3
2020-02-06,20:00:00,51.25319,V ugm-3
2020-02-06,21:00:00,69.35941,V ugm-3
2020-02-06,22:00:00,70.09532,V ugm-3
2020-02-06,23:00:00,74.41675,V ugm-3
2020-02-06,24:00:00,68.43316,V ugm-3
2020-02-07,01:00:00,62.4044,V ugm-3
2020-02-07,02:00:00,49.69171,V ugm-3
2020-02-07,03:00:00,32.66805,V ugm-3
2020-02-07,04:00:00,25.55872,V ugm-3
2020-02-07,05:00:00,27.4915,V ugm-3
2020-02-07,06:00:00,40.85343,V ugm-3
2020-02-07,07:00:00,62.26263,V ugm-3
2020-02-07,08:00:00,65.3066,V ugm-3
2020-02-07,09:00:00,59.75931,V ugm-3
2020-02-07,10:00:00,54.10482,V ugm-3
2020-02-07,11:00:00,40.14968,V ugm-3
2020-02-07,12:00:00,41.65293,V ugm-3
2020-02-07,13:00:00,45.72539,V ugm-3
2020-02-07,14:00:00,51.71294,V ugm-3
2020-02-07,15:00:00,56.89725,V ugm-3
2020-02-07,16:00:00,63.10541,V ugm-3
2020-02-07,17:00:00,71.08257,V ugm-3
2020-02-07,18:00:00,64.81353,V ugm-3
2020-02-07,19:00:00,58.58825,V ugm-3
2020-02-07,20:00:00,36.34336,V ugm-3
2020-02-07,21:00:00,31.57473,V ugm-3
2020-02-07,22:00:00,29.70172,V ugm-3
2020-02-07,23:00:00,28.78964,V ugm-3
2020-02-07,24:00:00,21.59398,V ugm-3
2020-02-08,01:00:00,18.67067,V ugm-3
2020-02-08,02:00:00,8.00607,V ugm-3
2020-02-08,03:00:00,3.29004,V ugm-3
2020-02-08,04:00:00,2.97914,V ugm-3
2020-02-08,05:00:00,1.73017,V ugm-3
2020-02-08,06:00:00,2.19966,V ugm-3
2020-02-08,07:00:00,4.38852,V ugm-3
2020-02-08,08:00:00,9.61268,V ugm-3
2020-02-08,09:00:00,19.39387,V ugm-3
2020-02-08,10:00:00,20.28208,V ugm-3
2020-02-08,11:00:00,13.88312,V ugm-3
2020-02-08,12:00:00,21.39148,V ugm-3
2020-02-08,13:00:00,16.36137,V ugm-3
2020-02-08,14:00:00,13.71597,V ugm-3
2020-02-08,15:00:00,13.45764,V ugm-3
2020-02-08,16:00:00,12.82325,V ugm-3
2020-02-08,17:00:00,16.78494,V ugm-3
2020-02-08,18:00:00,10.61819,V ugm-3
2020-02-08,19:00:00,8.07533,V ugm-3
2020-02-08,20:00:00,7.64084,V ugm-3
2020-02-08,21:00:00,16.79169,V ugm-3
2020-02-08,22:00:00,17.67451,V ugm-3
2020-02-08,23:00:00,10.30054,V ugm-3
2020-02-08,24:00:00,24.81389,V ugm-3
2020-02-09,01:00:00,23.09626,V ugm-3
2020-02-09,02:00:00,22.15555,V ugm-3
2020-02-09,03:00:00,25.62389,V ugm-3
2020-02-09,04:00:00,30.10763,V ugm-3
2020-02-09,05:00:00,27.22022,V ugm-3
2020-02-09,06:00:00,26.13289,V ugm-3
2020-02-09,07:00:00,15.71381,V ugm-3
2020-02-09,08:00:00,2.52136,V ugm-3
2020-02-09,09:00:00,2.93288,V ugm-3
2020-02-09,10:00:00,4.3418,V ugm-3
2020-02-09,11:00:00,4.24387,V ugm-3
2020-02-09,12:00:00,3.88447,V ugm-3
2020-02-09,13:00:00,4.70177,V ugm-3
2020-02-09,14:00:00,4.94569,V ugm-3
2020-02-09,15:00:00,4.77809,V ugm-3
2020-02-09,16:00:00,7.45309,V ugm-3
2020-02-09,17:00:00,13.62389,V ugm-3
2020-02-09,18:00:00,10.73153,V ugm-3
2020-02-09,19:00:00,12.78194,V ugm-3
2020-02-09,20:00:00,14.07538,V ugm-3
2020-02-09,21:00:00,12.24683,V ugm-3
2020-02-09,22:00:00,13.65395,V ugm-3
2020-02-09,23:00:00,12.08283,V ugm-3
2020-02-09,24:00:00,5.44299,V ugm-3
2020-02-10,01:00:00,3.55287,V ugm-3
2020-02-10,02:00:00,2.35556,V ugm-3
2020-02-10,03:00:00,1.72657,V ugm-3
2020-02-10,04:00:00,2.19966,V ugm-3
2020-02-10,05:00:00,2.56402,V ugm-3
2020-02-10,06:00:00,1.83575,V ugm-3
2020-02-10,07:00:00,9.36471,V ugm-3
2020-02-10,08:00:00,13.34936,V ugm-3
2020-02-10,09:00:00,15.29609,V ugm-3
2020-02-10,10:00:00,12.58113,V ugm-3
2020-02-10,11:00:00,10.51756,V ugm-3
2020-02-10,12:00:00,11.89417,V ugm-3
2020-02-10,13:00:00,No data,V ugm-3
2020-02-10,14:00:00,No data,V ugm-3
2020-02-10,15:00:00,No data,V ugm-3
2020-02-10,16:00:00,No data,V ugm-3
2020-02-10,17:00:00,No data,V ugm-3
2020-02-10,18:00:00,No data,V ugm-3
2020-02-10,19:00:00,No data,V ugm-3
2020-02-10,20:00:00,No data,V ugm-3
2020-02-10,21:00:00,No data,V ugm-3
2020-02-10,22:00:00,No data,V ugm-3
2020-02-10,23:00:00,No data,V ugm-3
2020-02-10,24:00:00,No data,V ugm-3
2020-02-11,01:00:00,No data,V ugm-3
2020-02-11,02:00:00,No data,V ugm-3
2020-02-11,03:00:00,No data,V ugm-3
2020-02-11,04:00:00,No data,V ugm-3
2020-02-11,05:00:00,No data,V ugm-3
2020-02-11,06:00:00,No data,V ugm-3
2020-02-11,07:00:00,No data,V ugm-3
2020-02-11,08:00:00,No data,V ugm-3
2020-02-11,09:00:00,No data,V ugm-3
2020-02-11,10:00:00,No data,V ugm-3
2020-02-11,11:00:00,No data,V ugm-3
2020-02-11,12:00:00,17.26031,V ugm-3
2020-02-11,13:00:00,23.18906,V ugm-3
2020-02-11,14:00:00,25.48406,V ugm-3
2020-02-11,15:00:00,22.13719,V ugm-3
2020-02-11,16:00:00,22.08938,V ugm-3
2020-02-11,17:00:00,23.52375,V ugm-3
2020-02-11,18:00:00,25.77094,V ugm-3
2020-02-11,19:00:00,17.49938,V ugm-3
2020-02-11,20:00:00,10.71,V ugm-3
2020-02-11,21:00:00,13.43531,V ugm-3
2020-02-11,22:00:00,10.3275,V ugm-3
2020-02-11,23:00:00,10.04063,V ugm-3
2020-02-11,24:00:00,9.22781,V ugm-3
2020-02-12,01:00:00,5.93472,V ugm-3
2020-02-12,02:00:00,2.74424,V ugm-3
2020-02-12,03:00:00,4.26002,V ugm-3
2020-02-12,04:00:00,2.7288,V ugm-3
2020-02-12,05:00:00,4.45157,V ugm-3
2020-02-12,06:00:00,5.50447,V ugm-3
2020-02-12,07:00:00,12.30206,V ugm-3
2020-02-12,08:00:00,24.89303,V ugm-3
2020-02-12,09:00:00,31.98265,V ugm-3
2020-02-12,10:00:00,20.63305,V ugm-3
2020-02-12,11:00:00,28.9615,V ugm-3
2020-02-12,12:00:00,25.46932,V ugm-3
2020-02-12,13:00:00,48.64839,V ugm-3
2020-02-12,14:00:00,20.58762,V ugm-3
2020-02-12,15:00:00,17.81232,V ugm-3
2020-02-12,16:00:00,17.71201,V ugm-3
2020-02-12,17:00:00,37.48383,V ugm-3
2020-02-12,18:00:00,43.46343,V ugm-3
2020-02-12,19:00:00,51.70961,V ugm-3
2020-02-12,20:00:00,75.61261,V ugm-3
2020-02-12,21:00:00,83.56092,V ugm-3
2020-02-12,22:00:00,74.0248,V ugm-3
2020-02-12,23:00:00,70.08665,V ugm-3
2020-02-12,24:00:00,39.39305,V ugm-3
2020-02-13,01:00:00,24.15515,V ugm-3
2020-02-13,02:00:00,14.37016,V ugm-3
2020-02-13,03:00:00,9.67614,V ugm-3
2020-02-13,04:00:00,11.39983,V ugm-3
2020-02-13,05:00:00,10.34676,V ugm-3
2020-02-13,06:00:00,8.38273,V ugm-3
2020-02-13,07:00:00,11.40095,V ugm-3
2020-02-13,08:00:00,19.78664,V ugm-3
2020-02-13,09:00:00,21.07847,V ugm-3
2020-02-13,10:00:00,15.71548,V ugm-3
2020-02-13,11:00:00,12.45784,V ugm-3
2020-02-13,12:00:00,12.93838,V ugm-3
2020-02-13,13:00:00,17.10678,V ugm-3
2020-02-13,14:00:00,11.16857,V ugm-3
2020-02-13,15:00:00,11.5024,V ugm-3
2020-02-13,16:00:00,12.64857,V ugm-3
2020-02-13,17:00:00,26.50816,V ugm-3
2020-02-13,18:00:00,37.84912,V ugm-3
2020-02-13,19:00:00,66.75876,V ugm-3
2020-02-13,20:00:00,61.23834,V ugm-3
2020-02-13,21:00:00,76.24019,V ugm-3
2020-02-13,22:00:00,81.30439,V ugm-3
2020-02-13,23:00:00,79.85434,V ugm-3
2020-02-13,24:00:00,81.26525,V ugm-3
2020-02-14,01:00:00,77.86367,V ugm-3
2020-02-14,02:00:00,53.80353,V ugm-3
2020-02-14,03:00:00,33.95103,V ugm-3
2020-02-14,04:00:00,27.67665,V ugm-3
2020-02-14,05:00:00,21.48208,V ugm-3
2020-02-14,06:00:00,37.03194,V ugm-3
2020-02-14,07:00:00,33.53782,V ugm-3
2020-02-14,08:00:00,43.14848,V ugm-3
2020-02-14,09:00:00,39.41891,V ugm-3
2020-02-14,10:00:00,37.68236,V ugm-3
2020-02-14,11:00:00,31.10102,V ugm-3
2020-02-14,12:00:00,33.83098,V ugm-3
2020-02-14,13:00:00,18.18671,V ugm-3
2020-02-14,14:00:00,14.58892,V ugm-3
2020-02-14,15:00:00,15.64585,V ugm-3
2020-02-14,16:00:00,11.18319,V ugm-3
2020-02-14,17:00:00,13.58289,V ugm-3
2020-02-14,18:00:00,13.72365,V ugm-3
2020-02-14,19:00:00,22.92981,V ugm-3
2020-02-14,20:00:00,15.97353,V ugm-3
2020-02-14,21:00:00,14.73254,V ugm-3
2020-02-14,22:00:00,25.76422,V ugm-3
2020-02-14,23:00:00,23.35643,V ugm-3
2020-02-14,24:00:00,19.67006,V ugm-3
2020-02-15,01:00:00,15.11383,V ugm-3
2020-02-15,02:00:00,11.32972,V ugm-3
2020-02-15,03:00:00,22.07972,V ugm-3
2020-02-15,04:00:00,26.63753,V ugm-3
2020-02-15,05:00:00,19.91992,V ugm-3
2020-02-15,06:00:00,16.99281,V ugm-3
2020-02-15,07:00:00,21.70047,V ugm-3
2020-02-15,08:00:00,20.69314,V ugm-3
2020-02-15,09:00:00,21.0361,V ugm-3
2020-02-15,10:00:00,19.26514,V ugm-3
2020-02-15,11:00:00,23.53861,V ugm-3
2020-02-15,12:00:00,24.35192,V ugm-3
2020-02-15,13:00:00,18.06127,V ugm-3
2020-02-15,14:00:00,16.95442,V ugm-3
2020-02-15,15:00:00,20.70365,V ugm-3
2020-02-15,16:00:00,11.8633,V ugm-3
2020-02-15,17:00:00,13.02076,V ugm-3
2020-02-15,18:00:00,12.97475,V ugm-3
2020-02-15,19:00:00,20.02495,V ugm-3
2020-02-15,20:00:00,13.34913,V ugm-3
2020-02-15,21:00:00,7.87718,V ugm-3
2020-02-15,22:00:00,7.68421,V ugm-3
2020-02-15,23:00:00,9.79669,V ugm-3
2020-02-15,24:00:00,12.05285,V ugm-3
2020-02-16,01:00:00,20.50482,V ugm-3
