Hourly measurement data supplied by UK-air on 25/02/2025
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"Glasgow Kerbside",
Latitude,,55.858940,,
Longitude,,-4.259122,,
Site Type,,Urban Traffic,,
Zone,,Central Scotland,,
Agglomeration,,Glasgow Urban Area,,
Local Authority,,"Glasgow",,
Date,Time,"Nitrogen dioxide",Status
2024-12-03,04:00:00,33.40828,P ugm-3
2024-12-03,05:00:00,34.76043,P ugm-3
2024-12-03,06:00:00,35.52662,P ugm-3
2024-12-03,07:00:00,45.23411,P ugm-3
2024-12-03,08:00:00,51.58387,P ugm-3
2024-12-03,09:00:00,42.01872,P ugm-3
2024-12-03,10:00:00,56.24664,P ugm-3
2024-12-03,11:00:00,41.03803,P ugm-3
2024-12-03,12:00:00,51.10238,P ugm-3
2024-12-03,13:00:00,49.04568,P ugm-3
2024-12-03,14:00:00,52.74965,P ugm-3
2024-12-03,15:00:00,60.96663,P ugm-3
2024-12-03,16:00:00,35.1486,P ugm-3
2024-12-03,17:00:00,55.36182,P ugm-3
2024-12-03,18:00:00,45.75493,P ugm-3
2024-12-03,19:00:00,41.83619,P ugm-3
2024-12-03,20:00:00,27.18305,P ugm-3
2024-12-03,21:00:00,19.75726,P ugm-3
2024-12-03,22:00:00,40.11401,P ugm-3
2024-12-03,23:00:00,51.34796,P ugm-3
2024-12-03,24:00:00,54.64088,P ugm-3
2024-12-04,01:00:00,34.87967,P ugm-3
2024-12-04,02:00:00,28.83686,P ugm-3
2024-12-04,03:00:00,18.9688,P ugm-3
2024-12-04,04:00:00,24.45978,P ugm-3
2024-12-04,05:00:00,28.47097,P ugm-3
2024-12-04,06:00:00,54.87156,P ugm-3
2024-12-04,07:00:00,71.07461,P ugm-3
2024-12-04,08:00:00,86.77712,P ugm-3
2024-12-04,09:00:00,99.2785,P ugm-3
2024-12-04,10:00:00,104.07384,P ugm-3
2024-12-04,11:00:00,86.1066,P ugm-3
2024-12-04,12:00:00,96.6468,P ugm-3
2024-12-04,13:00:00,56.34599,P ugm-3
2024-12-04,14:00:00,51.9367,P ugm-3
2024-12-04,15:00:00,56.35473,P ugm-3
2024-12-04,16:00:00,32.33741,P ugm-3
2024-12-04,17:00:00,32.72974,P ugm-3
2024-12-04,18:00:00,46.45802,P ugm-3
2024-12-04,19:00:00,44.71186,P ugm-3
2024-12-04,20:00:00,31.98432,P ugm-3
2024-12-04,21:00:00,20.44102,P ugm-3
2024-12-04,22:00:00,12.0765,P ugm-3
2024-12-04,23:00:00,9.93837,P ugm-3
2024-12-04,24:00:00,12.94862,P ugm-3
2024-12-05,01:00:00,7.61362,P ugm-3
2024-12-05,02:00:00,6.10268,P ugm-3
2024-12-05,03:00:00,7.62842,P ugm-3
2024-12-05,04:00:00,8.10789,P ugm-3
2024-12-05,05:00:00,7.32327,P ugm-3
2024-12-05,06:00:00,8.93614,P ugm-3
2024-12-05,07:00:00,19.35392,P ugm-3
2024-12-05,08:00:00,28.76948,P ugm-3
2024-12-05,09:00:00,40.62599,P ugm-3
2024-12-05,10:00:00,48.73168,P ugm-3
2024-12-05,11:00:00,39.27301,P ugm-3
2024-12-05,12:00:00,23.36361,P ugm-3
2024-12-05,13:00:00,30.42448,P ugm-3
2024-12-05,14:00:00,39.18441,P ugm-3
2024-12-05,15:00:00,28.2,P ugm-3
2024-12-05,16:00:00,22.57887,P ugm-3
2024-12-05,17:00:00,45.63709,P ugm-3
2024-12-05,18:00:00,54.92268,P ugm-3
2024-12-05,19:00:00,71.26647,P ugm-3
2024-12-05,20:00:00,37.52905,P ugm-3
2024-12-05,21:00:00,44.54703,P ugm-3
2024-12-05,22:00:00,30.99196,P ugm-3
2024-12-05,23:00:00,34.08463,P ugm-3
2024-12-05,24:00:00,34.08651,P ugm-3
2024-12-06,01:00:00,15.86382,P ugm-3
2024-12-06,02:00:00,11.33168,P ugm-3
2024-12-06,03:00:00,11.50451,P ugm-3
2024-12-06,04:00:00,18.04115,P ugm-3
2024-12-06,05:00:00,17.47465,P ugm-3
2024-12-06,06:00:00,37.95974,P ugm-3
2024-12-06,07:00:00,43.7151,P ugm-3
2024-12-06,08:00:00,77.80261,P ugm-3
2024-12-06,09:00:00,76.06605,P ugm-3
2024-12-06,10:00:00,75.33487,P ugm-3
2024-12-06,11:00:00,87.2331,P ugm-3
2024-12-06,12:00:00,86.19068,P ugm-3
2024-12-06,13:00:00,56.71238,P ugm-3
2024-12-06,14:00:00,68.60998,P ugm-3
2024-12-06,15:00:00,64.42927,P ugm-3
2024-12-06,16:00:00,45.95004,P ugm-3
2024-12-06,17:00:00,41.93114,P ugm-3
2024-12-06,18:00:00,37.83221,P ugm-3
2024-12-06,19:00:00,32.55794,P ugm-3
2024-12-06,20:00:00,68.84133,P ugm-3
2024-12-06,21:00:00,68.83392,P ugm-3
2024-12-06,22:00:00,66.78996,P ugm-3
2024-12-06,23:00:00,51.91695,P ugm-3
2024-12-06,24:00:00,48.12571,P ugm-3
2024-12-07,01:00:00,39.58592,P ugm-3
2024-12-07,02:00:00,29.28827,P ugm-3
2024-12-07,03:00:00,32.38512,P ugm-3
2024-12-07,04:00:00,25.7998,P ugm-3
2024-12-07,05:00:00,23.83808,P ugm-3
2024-12-07,06:00:00,24.7927,P ugm-3
2024-12-07,07:00:00,18.56096,P ugm-3
2024-12-07,08:00:00,22.79198,P ugm-3
2024-12-07,09:00:00,28.01699,P ugm-3
2024-12-07,10:00:00,43.00799,P ugm-3
2024-12-07,11:00:00,29.45779,P ugm-3
2024-12-07,12:00:00,25.01278,P ugm-3
2024-12-07,13:00:00,27.76228,P ugm-3
2024-12-07,14:00:00,31.68161,P ugm-3
2024-12-07,15:00:00,34.51654,P ugm-3
2024-12-07,16:00:00,46.46194,P ugm-3
2024-12-07,17:00:00,40.75616,P ugm-3
2024-12-07,18:00:00,48.28214,P ugm-3
2024-12-07,19:00:00,45.80321,P ugm-3
2024-12-07,20:00:00,38.10147,P ugm-3
2024-12-07,21:00:00,38.62672,P ugm-3
2024-12-07,22:00:00,33.07296,P ugm-3
2024-12-07,23:00:00,35.22488,P ugm-3
2024-12-07,24:00:00,40.06542,P ugm-3
2024-12-08,01:00:00,20.05238,P ugm-3
2024-12-08,02:00:00,20.3321,P ugm-3
2024-12-08,03:00:00,21.22455,P ugm-3
2024-12-08,04:00:00,24.18917,P ugm-3
2024-12-08,05:00:00,18.21916,P ugm-3
2024-12-08,06:00:00,21.21865,P ugm-3
2024-12-08,07:00:00,19.08032,P ugm-3
2024-12-08,08:00:00,23.87509,P ugm-3
2024-12-08,09:00:00,19.43338,P ugm-3
2024-12-08,10:00:00,27.53745,P ugm-3
2024-12-08,11:00:00,20.61796,P ugm-3
2024-12-08,12:00:00,39.5201,P ugm-3
2024-12-08,13:00:00,38.14332,P ugm-3
2024-12-08,14:00:00,23.44205,P ugm-3
2024-12-08,15:00:00,33.78136,P ugm-3
2024-12-08,16:00:00,53.4426,P ugm-3
2024-12-08,17:00:00,50.6915,P ugm-3
2024-12-08,18:00:00,47.72228,P ugm-3
2024-12-08,19:00:00,59.7486,P ugm-3
2024-12-08,20:00:00,44.65446,P ugm-3
2024-12-08,21:00:00,82.71099,P ugm-3
2024-12-08,22:00:00,63.77989,P ugm-3
2024-12-08,23:00:00,64.59439,P ugm-3
2024-12-08,24:00:00,62.15085,P ugm-3
2024-12-09,01:00:00,53.51157,P ugm-3
2024-12-09,02:00:00,22.41102,P ugm-3
2024-12-09,03:00:00,34.0462,P ugm-3
2024-12-09,04:00:00,26.34544,P ugm-3
2024-12-09,05:00:00,39.80145,P ugm-3
2024-12-09,06:00:00,62.81783,P ugm-3
2024-12-09,07:00:00,64.83639,P ugm-3
2024-12-09,08:00:00,79.79959,P ugm-3
2024-12-09,09:00:00,65.97509,P ugm-3
2024-12-09,10:00:00,83.5674,P ugm-3
2024-12-09,11:00:00,83.54733,P ugm-3
2024-12-09,12:00:00,90.52157,P ugm-3
2024-12-09,13:00:00,79.16642,P ugm-3
2024-12-09,14:00:00,54.59213,P ugm-3
2024-12-09,15:00:00,69.0513,P ugm-3
2024-12-09,16:00:00,68.72299,P ugm-3
2024-12-09,17:00:00,75.60917,P ugm-3
2024-12-09,18:00:00,74.34497,P ugm-3
2024-12-09,19:00:00,86.60228,P ugm-3
2024-12-09,20:00:00,87.49857,P ugm-3
2024-12-09,21:00:00,61.7469,P ugm-3
2024-12-09,22:00:00,66.482,P ugm-3
2024-12-09,23:00:00,53.37528,P ugm-3
2024-12-09,24:00:00,40.74103,P ugm-3
2024-12-10,01:00:00,37.96764,P ugm-3
2024-12-10,02:00:00,36.73174,P ugm-3
2024-12-10,03:00:00,29.76483,P ugm-3
2024-12-10,04:00:00,34.30397,P ugm-3
2024-12-10,05:00:00,33.11173,P ugm-3
2024-12-10,06:00:00,39.5976,P ugm-3
2024-12-10,07:00:00,53.76804,P ugm-3
2024-12-10,08:00:00,61.51823,P ugm-3
2024-12-10,09:00:00,74.99094,P ugm-3
2024-12-10,10:00:00,63.46368,P ugm-3
2024-12-10,11:00:00,66.05873,P ugm-3
2024-12-10,12:00:00,68.95568,P ugm-3
2024-12-10,13:00:00,67.36279,P ugm-3
2024-12-10,14:00:00,88.70441,P ugm-3
2024-12-10,15:00:00,78.48889,P ugm-3
2024-12-10,16:00:00,80.6824,P ugm-3
2024-12-10,17:00:00,92.67675,P ugm-3
2024-12-10,18:00:00,76.97656,P ugm-3
2024-12-10,19:00:00,77.51481,P ugm-3
2024-12-10,20:00:00,73.47475,P ugm-3
2024-12-10,21:00:00,84.34496,P ugm-3
2024-12-10,22:00:00,82.54539,P ugm-3
2024-12-10,23:00:00,79.96861,P ugm-3
2024-12-10,24:00:00,73.88874,P ugm-3
2024-12-11,01:00:00,59.90235,P ugm-3
2024-12-11,02:00:00,51.3352,P ugm-3
2024-12-11,03:00:00,53.36409,P ugm-3
2024-12-11,04:00:00,51.87333,P ugm-3
2024-12-11,05:00:00,45.37111,P ugm-3
2024-12-11,06:00:00,48.74234,P ugm-3
2024-12-11,07:00:00,48.77498,P ugm-3
2024-12-11,08:00:00,59.49198,P ugm-3
2024-12-11,09:00:00,70.26205,P ugm-3
2024-12-11,10:00:00,69.09513,P ugm-3
2024-12-11,11:00:00,53.293,P ugm-3
2024-12-11,12:00:00,54.48461,P ugm-3
2024-12-11,13:00:00,46.74358,P ugm-3
2024-12-11,14:00:00,48.76072,P ugm-3
2024-12-11,15:00:00,No data,P ugm-3
2024-12-11,16:00:00,46.64739,P ugm-3
2024-12-11,17:00:00,49.90982,P ugm-3
2024-12-11,18:00:00,44.1839,P ugm-3
2024-12-11,19:00:00,53.97658,P ugm-3
2024-12-11,20:00:00,52.50072,P ugm-3
2024-12-11,21:00:00,44.59878,P ugm-3
2024-12-11,22:00:00,39.48378,P ugm-3
2024-12-11,23:00:00,45.95677,P ugm-3
2024-12-11,24:00:00,48.52934,P ugm-3
2024-12-12,01:00:00,24.6084,P ugm-3
2024-12-12,02:00:00,25.3565,P ugm-3
2024-12-12,03:00:00,20.50296,P ugm-3
2024-12-12,04:00:00,18.7092,P ugm-3
2024-12-12,05:00:00,19.06275,P ugm-3
2024-12-12,06:00:00,24.92244,P ugm-3
2024-12-12,07:00:00,55.63057,P ugm-3
2024-12-12,08:00:00,58.26971,P ugm-3
2024-12-12,09:00:00,42.18744,P ugm-3
2024-12-12,10:00:00,72.55174,P ugm-3
2024-12-12,11:00:00,63.68484,P ugm-3
2024-12-12,12:00:00,65.20704,P ugm-3
2024-12-12,13:00:00,57.439,P ugm-3
2024-12-12,14:00:00,72.49706,P ugm-3
2024-12-12,15:00:00,53.8161,P ugm-3
2024-12-12,16:00:00,85.84491,P ugm-3
2024-12-12,17:00:00,72.90916,P ugm-3
2024-12-12,18:00:00,73.05477,P ugm-3
2024-12-12,19:00:00,83.47147,P ugm-3
2024-12-12,20:00:00,76.36043,P ugm-3
2024-12-12,21:00:00,83.27919,P ugm-3
2024-12-12,22:00:00,76.82675,P ugm-3
2024-12-12,23:00:00,70.85067,P ugm-3
2024-12-12,24:00:00,68.85658,P ugm-3
2024-12-13,01:00:00,58.70738,P ugm-3
2024-12-13,02:00:00,53.29059,P ugm-3
2024-12-13,03:00:00,46.29671,P ugm-3
2024-12-13,04:00:00,44.58364,P ugm-3
2024-12-13,05:00:00,48.01057,P ugm-3
2024-12-13,06:00:00,43.42112,P ugm-3
2024-12-13,07:00:00,47.15197,P ugm-3
2024-12-13,08:00:00,61.56269,P ugm-3
2024-12-13,09:00:00,62.06775,P ugm-3
2024-12-13,10:00:00,68.74226,P ugm-3
2024-12-13,11:00:00,63.31963,P ugm-3
2024-12-13,12:00:00,65.33361,P ugm-3
2024-12-13,13:00:00,70.02469,P ugm-3
2024-12-13,14:00:00,53.53871,P ugm-3
2024-12-13,15:00:00,91.15437,P ugm-3
2024-12-13,16:00:00,74.81356,P ugm-3
2024-12-13,17:00:00,77.95795,P ugm-3
2024-12-13,18:00:00,79.09467,P ugm-3
2024-12-13,19:00:00,53.37217,P ugm-3
2024-12-13,20:00:00,64.44062,P ugm-3
2024-12-13,21:00:00,74.51342,P ugm-3
2024-12-13,22:00:00,56.06466,P ugm-3
2024-12-13,23:00:00,62.32988,P ugm-3
2024-12-13,24:00:00,69.43958,P ugm-3
2024-12-14,01:00:00,66.84476,P ugm-3
2024-12-14,02:00:00,35.24862,P ugm-3
2024-12-14,03:00:00,38.8196,P ugm-3
2024-12-14,04:00:00,41.59563,P ugm-3
2024-12-14,05:00:00,53.86945,P ugm-3
2024-12-14,06:00:00,56.13105,P ugm-3
2024-12-14,07:00:00,42.91688,P ugm-3
2024-12-14,08:00:00,42.51653,P ugm-3
2024-12-14,09:00:00,50.14783,P ugm-3
2024-12-14,10:00:00,63.88685,P ugm-3
2024-12-14,11:00:00,61.5273,P ugm-3
2024-12-14,12:00:00,71.46904,P ugm-3
2024-12-14,13:00:00,56.39562,P ugm-3
2024-12-14,14:00:00,56.40147,P ugm-3
2024-12-14,15:00:00,43.66966,P ugm-3
2024-12-14,16:00:00,47.90875,P ugm-3
2024-12-14,17:00:00,38.26408,P ugm-3
2024-12-14,18:00:00,41.16155,P ugm-3
2024-12-14,19:00:00,34.74524,P ugm-3
2024-12-14,20:00:00,24.38749,P ugm-3
2024-12-14,21:00:00,22.15815,P ugm-3
2024-12-14,22:00:00,20.35873,P ugm-3
2024-12-14,23:00:00,28.77292,P ugm-3
2024-12-14,24:00:00,24.13007,P ugm-3
2024-12-15,01:00:00,18.59771,P ugm-3
2024-12-15,02:00:00,11.46008,P ugm-3
2024-12-15,03:00:00,9.86822,P ugm-3
2024-12-15,04:00:00,8.99279,P ugm-3
2024-12-15,05:00:00,9.96242,P ugm-3
2024-12-15,06:00:00,9.43253,P ugm-3
2024-12-15,07:00:00,6.53581,P ugm-3
2024-12-15,08:00:00,8.33596,P ugm-3
2024-12-15,09:00:00,13.37794,P ugm-3
2024-12-15,10:00:00,17.72423,P ugm-3
2024-12-15,11:00:00,16.54207,P ugm-3
2024-12-15,12:00:00,10.71293,P ugm-3
2024-12-15,13:00:00,15.52991,P ugm-3
2024-12-15,14:00:00,10.70355,P ugm-3
2024-12-15,15:00:00,14.25609,P ugm-3
2024-12-15,16:00:00,13.99046,P ugm-3
2024-12-15,17:00:00,14.47421,P ugm-3
2024-12-15,18:00:00,9.9569,P ugm-3
2024-12-15,19:00:00,9.69376,P ugm-3
2024-12-15,20:00:00,12.41674,P ugm-3
2024-12-15,21:00:00,8.68647,P ugm-3
2024-12-15,22:00:00,7.98289,P ugm-3
2024-12-15,23:00:00,10.00056,P ugm-3
2024-12-15,24:00:00,6.35975,P ugm-3
2024-12-16,01:00:00,4.68725,P ugm-3
2024-12-16,02:00:00,3.57392,P ugm-3
2024-12-16,03:00:00,9.10675,P ugm-3
2024-12-16,04:00:00,16.2749,P ugm-3
2024-12-16,05:00:00,5.53761,P ugm-3
2024-12-16,06:00:00,6.94194,P ugm-3
2024-12-16,07:00:00,11.9531,P ugm-3
2024-12-16,08:00:00,23.83143,P ugm-3
2024-12-16,09:00:00,22.54421,P ugm-3
2024-12-16,10:00:00,27.90277,P ugm-3
2024-12-16,11:00:00,30.84385,P ugm-3
2024-12-16,12:00:00,26.24183,P ugm-3
2024-12-16,13:00:00,23.20912,P ugm-3
2024-12-16,14:00:00,22.89644,P ugm-3
2024-12-16,15:00:00,19.42571,P ugm-3
2024-12-16,16:00:00,21.3138,P ugm-3
2024-12-16,17:00:00,21.40194,P ugm-3
2024-12-16,18:00:00,26.89966,P ugm-3
2024-12-16,19:00:00,20.87554,P ugm-3
2024-12-16,20:00:00,19.2479,P ugm-3
2024-12-16,21:00:00,15.73394,P ugm-3
2024-12-16,22:00:00,20.66611,P ugm-3
2024-12-16,23:00:00,16.36777,P ugm-3
2024-12-16,24:00:00,10.37041,P ugm-3
2024-12-17,01:00:00,5.98817,P ugm-3
2024-12-17,02:00:00,5.69362,P ugm-3
2024-12-17,03:00:00,5.81068,P ugm-3
2024-12-17,04:00:00,4.57927,P ugm-3
2024-12-17,05:00:00,6.51552,P ugm-3
2024-12-17,06:00:00,10.78667,P ugm-3
2024-12-17,07:00:00,17.61843,P ugm-3
2024-12-17,08:00:00,32.14975,P ugm-3
2024-12-17,09:00:00,42.83431,P ugm-3
2024-12-17,10:00:00,79.33289,P ugm-3
2024-12-17,11:00:00,80.12237,P ugm-3
2024-12-17,12:00:00,69.87187,P ugm-3
2024-12-17,13:00:00,65.06494,P ugm-3
2024-12-17,14:00:00,37.1497,P ugm-3
2024-12-17,15:00:00,49.72717,P ugm-3
2024-12-17,16:00:00,53.82111,P ugm-3
2024-12-17,17:00:00,44.31704,P ugm-3
2024-12-17,18:00:00,52.23265,P ugm-3
2024-12-17,19:00:00,23.36133,P ugm-3
2024-12-17,20:00:00,48.98261,P ugm-3
2024-12-17,21:00:00,29.38466,P ugm-3
2024-12-17,22:00:00,26.34091,P ugm-3
2024-12-17,23:00:00,22.83304,P ugm-3
2024-12-17,24:00:00,22.98849,P ugm-3
2024-12-18,01:00:00,No data,P ugm-3
2024-12-18,02:00:00,2.76439,P ugm-3
2024-12-18,03:00:00,2.11739,P ugm-3
2024-12-18,04:00:00,3.17598,P ugm-3
2024-12-18,05:00:00,2.73497,P ugm-3
2024-12-18,06:00:00,5.86662,P ugm-3
2024-12-18,07:00:00,7.41096,P ugm-3
2024-12-18,08:00:00,18.08699,P ugm-3
2024-12-18,09:00:00,25.4067,P ugm-3
2024-12-18,10:00:00,32.24452,P ugm-3
2024-12-18,11:00:00,20.42268,P ugm-3
2024-12-18,12:00:00,27.17337,P ugm-3
2024-12-18,13:00:00,23.33986,P ugm-3
2024-12-18,14:00:00,33.65979,P ugm-3
2024-12-18,15:00:00,37.72189,P ugm-3
2024-12-18,16:00:00,35.15536,P ugm-3
2024-12-18,17:00:00,35.59643,P ugm-3
2024-12-18,18:00:00,75.18386,P ugm-3
2024-12-18,19:00:00,71.58774,P ugm-3
2024-12-18,20:00:00,60.19656,P ugm-3
2024-12-18,21:00:00,43.50643,P ugm-3
2024-12-18,22:00:00,35.59632,P ugm-3
2024-12-18,23:00:00,44.50789,P ugm-3
2024-12-18,24:00:00,43.44766,P ugm-3
2024-12-19,01:00:00,18.50252,P ugm-3
2024-12-19,02:00:00,14.3171,P ugm-3
2024-12-19,03:00:00,14.00771,P ugm-3
2024-12-19,04:00:00,12.94722,P ugm-3
2024-12-19,05:00:00,14.0965,P ugm-3
2024-12-19,06:00:00,17.45446,P ugm-3
2024-12-19,07:00:00,22.40416,P ugm-3
2024-12-19,08:00:00,48.35169,P ugm-3
2024-12-19,09:00:00,54.09122,P ugm-3
2024-12-19,10:00:00,64.35069,P ugm-3
2024-12-19,11:00:00,48.21695,P ugm-3
2024-12-19,12:00:00,50.56567,P ugm-3
2024-12-19,13:00:00,41.81304,P ugm-3
2024-12-19,14:00:00,40.92635,P ugm-3
2024-12-19,15:00:00,47.02437,P ugm-3
2024-12-19,16:00:00,43.09173,P ugm-3
2024-12-19,17:00:00,60.02464,P ugm-3
2024-12-19,18:00:00,67.36285,P ugm-3
2024-12-19,19:00:00,65.45915,P ugm-3
2024-12-19,20:00:00,52.72492,P ugm-3
2024-12-19,21:00:00,48.3087,P ugm-3
2024-12-19,22:00:00,39.29423,P ugm-3
2024-12-19,23:00:00,72.58398,P ugm-3
2024-12-19,24:00:00,65.68812,P ugm-3
2024-12-20,01:00:00,68.01535,P ugm-3
2024-12-20,02:00:00,28.51453,P ugm-3
2024-12-20,03:00:00,10.53738,P ugm-3
2024-12-20,04:00:00,5.88871,P ugm-3
2024-12-20,05:00:00,5.84444,P ugm-3
2024-12-20,06:00:00,8.32393,P ugm-3
2024-12-20,07:00:00,7.88115,P ugm-3
2024-12-20,08:00:00,11.86618,P ugm-3
2024-12-20,09:00:00,17.31206,P ugm-3
2024-12-20,10:00:00,14.74483,P ugm-3
2024-12-20,11:00:00,14.83283,P ugm-3
2024-12-20,12:00:00,25.23763,P ugm-3
2024-12-20,13:00:00,43.3477,P ugm-3
2024-12-20,14:00:00,37.32649,P ugm-3
2024-12-20,15:00:00,39.85113,P ugm-3
2024-12-20,16:00:00,38.21273,P ugm-3
2024-12-20,17:00:00,39.62989,P ugm-3
2024-12-20,18:00:00,55.70612,P ugm-3
2024-12-20,19:00:00,44.81104,P ugm-3
2024-12-20,20:00:00,No data,P ugm-3
2024-12-20,21:00:00,No data,P ugm-3
2024-12-20,22:00:00,19.57097,P ugm-3
2024-12-20,23:00:00,20.01313,P ugm-3
2024-12-20,24:00:00,12.57472,P ugm-3
2024-12-21,01:00:00,10.70549,P ugm-3
2024-12-21,02:00:00,6.86097,P ugm-3
2024-12-21,03:00:00,5.7224,P ugm-3
2024-12-21,04:00:00,5.54495,P ugm-3
2024-12-21,05:00:00,3.54877,P ugm-3
2024-12-21,06:00:00,4.70212,P ugm-3
2024-12-21,07:00:00,4.96827,P ugm-3
2024-12-21,08:00:00,25.37297,P ugm-3
2024-12-21,09:00:00,18.23182,P ugm-3
2024-12-21,10:00:00,19.82867,P ugm-3
2024-12-21,11:00:00,17.12271,P ugm-3
2024-12-21,12:00:00,21.64736,P ugm-3
2024-12-21,13:00:00,21.95786,P ugm-3
2024-12-21,14:00:00,30.47481,P ugm-3
2024-12-21,15:00:00,29.05501,P ugm-3
2024-12-21,16:00:00,32.33778,P ugm-3
2024-12-21,17:00:00,33.5353,P ugm-3
2024-12-21,18:00:00,30.60808,P ugm-3
2024-12-21,19:00:00,22.57873,P ugm-3
2024-12-21,20:00:00,26.65992,P ugm-3
2024-12-21,21:00:00,28.74415,P ugm-3
2024-12-21,22:00:00,28.52229,P ugm-3
2024-12-21,23:00:00,27.10198,P ugm-3
2024-12-21,24:00:00,30.29678,P ugm-3
2024-12-22,01:00:00,26.42791,P ugm-3
2024-12-22,02:00:00,26.72445,P ugm-3
2024-12-22,03:00:00,16.44295,P ugm-3
2024-12-22,04:00:00,13.64387,P ugm-3
2024-12-22,05:00:00,8.22088,P ugm-3
2024-12-22,06:00:00,9.68859,P ugm-3
2024-12-22,07:00:00,12.13329,P ugm-3
2024-12-22,08:00:00,14.88903,P ugm-3
2024-12-22,09:00:00,23.77729,P ugm-3
2024-12-22,10:00:00,33.19928,P ugm-3
2024-12-22,11:00:00,29.19811,P ugm-3
2024-12-22,12:00:00,25.55447,P ugm-3
2024-12-22,13:00:00,19.33229,P ugm-3
2024-12-22,14:00:00,17.37614,P ugm-3
2024-12-22,15:00:00,21.64291,P ugm-3
2024-12-22,16:00:00,18.0428,P ugm-3
2024-12-22,17:00:00,24.97421,P ugm-3
2024-12-22,18:00:00,46.08216,P ugm-3
2024-12-22,19:00:00,45.50288,P ugm-3
2024-12-22,20:00:00,25.86346,P ugm-3
2024-12-22,21:00:00,29.55027,P ugm-3
2024-12-22,22:00:00,28.79855,P ugm-3
2024-12-22,23:00:00,33.54757,P ugm-3
2024-12-22,24:00:00,37.50416,P ugm-3
2024-12-23,01:00:00,16.73928,P ugm-3
2024-12-23,02:00:00,22.91861,P ugm-3
2024-12-23,03:00:00,21.59696,P ugm-3
2024-12-23,04:00:00,17.76847,P ugm-3
2024-12-23,05:00:00,20.79604,P ugm-3
2024-12-23,06:00:00,39.40276,P ugm-3
2024-12-23,07:00:00,46.63265,P ugm-3
2024-12-23,08:00:00,53.64131,P ugm-3
2024-12-23,09:00:00,83.10289,P ugm-3
2024-12-23,10:00:00,64.82293,P ugm-3
2024-12-23,11:00:00,81.50235,P ugm-3
2024-12-23,12:00:00,77.80103,P ugm-3
2024-12-23,13:00:00,77.94591,P ugm-3
2024-12-23,14:00:00,63.78125,P ugm-3
2024-12-23,15:00:00,57.61131,P ugm-3
2024-12-23,16:00:00,45.7235,P ugm-3
2024-12-23,17:00:00,60.10113,P ugm-3
2024-12-23,18:00:00,56.48189,P ugm-3
2024-12-23,19:00:00,90.08967,P ugm-3
2024-12-23,20:00:00,97.97014,P ugm-3
2024-12-23,21:00:00,88.05673,P ugm-3
2024-12-23,22:00:00,34.10326,P ugm-3
2024-12-23,23:00:00,21.54573,P ugm-3
2024-12-23,24:00:00,14.73897,P ugm-3
2024-12-24,01:00:00,7.73287,P ugm-3
2024-12-24,02:00:00,5.9485,P ugm-3
2024-12-24,03:00:00,5.26435,P ugm-3
2024-12-24,04:00:00,5.21999,P ugm-3
2024-12-24,05:00:00,5.57703,P ugm-3
2024-12-24,06:00:00,9.6803,P ugm-3
2024-12-24,07:00:00,24.26558,P ugm-3
2024-12-24,08:00:00,34.249,P ugm-3
2024-12-24,09:00:00,28.54472,P ugm-3
2024-12-24,10:00:00,16.50167,P ugm-3
2024-12-24,11:00:00,17.57364,P ugm-3
2024-12-24,12:00:00,26.63201,P ugm-3
2024-12-24,13:00:00,No data,P ugm-3
2024-12-24,14:00:00,No data,P ugm-3
2024-12-24,15:00:00,19.22721,P ugm-3
2024-12-24,16:00:00,21.50178,P ugm-3
2024-12-24,17:00:00,18.91315,P ugm-3
2024-12-24,18:00:00,12.79917,P ugm-3
2024-12-24,19:00:00,12.84621,P ugm-3
2024-12-24,20:00:00,13.2933,P ugm-3
2024-12-24,21:00:00,8.56462,P ugm-3
2024-12-24,22:00:00,10.30507,P ugm-3
2024-12-24,23:00:00,7.13803,P ugm-3
2024-12-24,24:00:00,8.38761,P ugm-3
2024-12-25,01:00:00,4.92002,P ugm-3
2024-12-25,02:00:00,3.49727,P ugm-3
2024-12-25,03:00:00,3.55647,P ugm-3
2024-12-25,04:00:00,3.60093,P ugm-3
2024-12-25,05:00:00,2.62272,P ugm-3
2024-12-25,06:00:00,2.75601,P ugm-3
2024-12-25,07:00:00,3.28945,P ugm-3
2024-12-25,08:00:00,3.64517,P ugm-3
2024-12-25,09:00:00,4.57876,P ugm-3
2024-12-25,10:00:00,4.17865,P ugm-3
2024-12-25,11:00:00,5.42335,P ugm-3
2024-12-25,12:00:00,5.42342,P ugm-3
2024-12-25,13:00:00,5.24567,P ugm-3
2024-12-25,14:00:00,5.69022,P ugm-3
2024-12-25,15:00:00,6.5795,P ugm-3
2024-12-25,16:00:00,6.22399,P ugm-3
2024-12-25,17:00:00,6.75755,P ugm-3
2024-12-25,18:00:00,8.26919,P ugm-3
2024-12-25,19:00:00,6.71312,P ugm-3
2024-12-25,20:00:00,6.35747,P ugm-3
2024-12-25,21:00:00,6.80205,P ugm-3
2024-12-25,22:00:00,5.95728,P ugm-3
2024-12-25,23:00:00,4.35696,P ugm-3
2024-12-25,24:00:00,3.60093,P ugm-3
2024-12-26,01:00:00,3.48469,P ugm-3
2024-12-26,02:00:00,3.48492,P ugm-3
2024-12-26,03:00:00,3.14505,P ugm-3
