Hourly measurement data supplied by UK-air on 25/02/2025
All Data GMT hour ending
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
Site Name,,"Glasgow Byres Road",,,
Latitude,,55.874167,,,,
Longitude,,-4.294722,,,,
Site Type,,Urban Traffic,,,,
Zone,,Central Scotland,,,,
Agglomeration,,Glasgow Urban Area,,,,
Local Authority,,"Glasgow",,,,
Date,Time,"PM10 particulate matter (Hourly measured)",Status,"PM2.5 particulate matter (Hourly measured)",Status
2023-06-21,15:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-21,16:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-21,17:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-21,18:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-21,19:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-21,20:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-21,21:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-21,22:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-21,23:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-21,24:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-22,01:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-22,02:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-22,03:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-22,04:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-22,05:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-22,06:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-22,07:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-22,08:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-22,09:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-22,10:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-22,11:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-22,12:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-22,13:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-22,14:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-22,15:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-22,16:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-22,17:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-22,18:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-22,19:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-22,20:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-22,21:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-22,22:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-22,23:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-22,24:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-23,01:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-23,02:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-23,03:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-23,04:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-23,05:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-23,06:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-23,07:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-23,08:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-23,09:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-23,10:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-23,11:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-23,12:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-23,13:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-23,14:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-23,15:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-23,16:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-23,17:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-23,18:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-23,19:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-23,20:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-23,21:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-23,22:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-23,23:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-23,24:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-24,01:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-24,02:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-24,03:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-24,04:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-24,05:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-24,06:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-24,07:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-24,08:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-24,09:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-24,10:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-24,11:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-24,12:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-24,13:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-24,14:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-24,15:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-24,16:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-24,17:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-24,18:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-24,19:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-24,20:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-24,21:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-24,22:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-24,23:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-24,24:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-25,01:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-25,02:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-25,03:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-25,04:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-25,05:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-25,06:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-25,07:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-25,08:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-25,09:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-25,10:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-25,11:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-25,12:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-25,13:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-25,14:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-25,15:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-25,16:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-25,17:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-25,18:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-25,19:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-25,20:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-25,21:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-25,22:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-25,23:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-25,24:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-26,01:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-26,02:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-26,03:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-26,04:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-26,05:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-26,06:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-26,07:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-26,08:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-26,09:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-26,10:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-26,11:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-26,12:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-26,13:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-26,14:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-26,15:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-26,16:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-26,17:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-26,18:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-26,19:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-26,20:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-26,21:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-26,22:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-26,23:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-26,24:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-27,01:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-27,02:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-27,03:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-27,04:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-27,05:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-27,06:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-27,07:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-27,08:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-27,09:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-27,10:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-27,11:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-27,12:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-27,13:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-27,14:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-27,15:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-27,16:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-27,17:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-27,18:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-27,19:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-27,20:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-27,21:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-27,22:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-27,23:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-27,24:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-28,01:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-28,02:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-28,03:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-28,04:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-28,05:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-28,06:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-28,07:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-28,08:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-28,09:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-28,10:00:00,No data,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-28,11:00:00,3.444,V ugm-3 (FIDAS),No data,V ugm-3 (Ref.eq)
2023-06-28,12:00:00,4.306,V ugm-3 (FIDAS),2.3,V ugm-3 (Ref.eq)
2023-06-28,13:00:00,4.76,V ugm-3 (FIDAS),2.443,V ugm-3 (Ref.eq)
2023-06-28,14:00:00,4.56,V ugm-3 (FIDAS),2.571,V ugm-3 (Ref.eq)
2023-06-28,15:00:00,5.471,V ugm-3 (FIDAS),2.191,V ugm-3 (Ref.eq)
2023-06-28,16:00:00,5.41,V ugm-3 (FIDAS),2.52,V ugm-3 (Ref.eq)
2023-06-28,17:00:00,6.02,V ugm-3 (FIDAS),2.942,V ugm-3 (Ref.eq)
2023-06-28,18:00:00,8.383,V ugm-3 (FIDAS),3.904,V ugm-3 (Ref.eq)
2023-06-28,19:00:00,7.021,V ugm-3 (FIDAS),3.689,V ugm-3 (Ref.eq)
2023-06-28,20:00:00,6.482,V ugm-3 (FIDAS),3.221,V ugm-3 (Ref.eq)
2023-06-28,21:00:00,8.221,V ugm-3 (FIDAS),3.497,V ugm-3 (Ref.eq)
2023-06-28,22:00:00,7.783,V ugm-3 (FIDAS),3.346,V ugm-3 (Ref.eq)
2023-06-28,23:00:00,8.664,V ugm-3 (FIDAS),3.429,V ugm-3 (Ref.eq)
2023-06-28,24:00:00,8.121,V ugm-3 (FIDAS),3.313,V ugm-3 (Ref.eq)
2023-06-29,01:00:00,7.878,V ugm-3 (FIDAS),3.362,V ugm-3 (Ref.eq)
2023-06-29,02:00:00,8.447,V ugm-3 (FIDAS),3.409,V ugm-3 (Ref.eq)
2023-06-29,03:00:00,7.593,V ugm-3 (FIDAS),3.087,V ugm-3 (Ref.eq)
2023-06-29,04:00:00,7.659,V ugm-3 (FIDAS),3.345,V ugm-3 (Ref.eq)
2023-06-29,05:00:00,7.297,V ugm-3 (FIDAS),3.34,V ugm-3 (Ref.eq)
2023-06-29,06:00:00,7.601,V ugm-3 (FIDAS),3.39,V ugm-3 (Ref.eq)
2023-06-29,07:00:00,8.9,V ugm-3 (FIDAS),3.848,V ugm-3 (Ref.eq)
2023-06-29,08:00:00,9.817,V ugm-3 (FIDAS),3.723,V ugm-3 (Ref.eq)
2023-06-29,09:00:00,7.405,V ugm-3 (FIDAS),3.156,V ugm-3 (Ref.eq)
2023-06-29,10:00:00,5.283,V ugm-3 (FIDAS),2.448,V ugm-3 (Ref.eq)
2023-06-29,11:00:00,8.327,V ugm-3 (FIDAS),3.337,V ugm-3 (Ref.eq)
2023-06-29,12:00:00,9.258,V ugm-3 (FIDAS),3.381,V ugm-3 (Ref.eq)
2023-06-29,13:00:00,9.477,V ugm-3 (FIDAS),4.258,V ugm-3 (Ref.eq)
2023-06-29,14:00:00,11.164,V ugm-3 (FIDAS),3.744,V ugm-3 (Ref.eq)
2023-06-29,15:00:00,8.856,V ugm-3 (FIDAS),3.69,V ugm-3 (Ref.eq)
2023-06-29,16:00:00,9.135,V ugm-3 (FIDAS),3.768,V ugm-3 (Ref.eq)
2023-06-29,17:00:00,12.4,V ugm-3 (FIDAS),5.13,V ugm-3 (Ref.eq)
2023-06-29,18:00:00,13.483,V ugm-3 (FIDAS),5.861,V ugm-3 (Ref.eq)
2023-06-29,19:00:00,11.883,V ugm-3 (FIDAS),5.733,V ugm-3 (Ref.eq)
2023-06-29,20:00:00,11.425,V ugm-3 (FIDAS),5.47,V ugm-3 (Ref.eq)
2023-06-29,21:00:00,8.639,V ugm-3 (FIDAS),4.47,V ugm-3 (Ref.eq)
2023-06-29,22:00:00,9.262,V ugm-3 (FIDAS),4.613,V ugm-3 (Ref.eq)
2023-06-29,23:00:00,8.476,V ugm-3 (FIDAS),4.732,V ugm-3 (Ref.eq)
2023-06-29,24:00:00,9.075,V ugm-3 (FIDAS),4.793,V ugm-3 (Ref.eq)
2023-06-30,01:00:00,8.801,V ugm-3 (FIDAS),4.852,V ugm-3 (Ref.eq)
2023-06-30,02:00:00,9.995,V ugm-3 (FIDAS),5.732,V ugm-3 (Ref.eq)
2023-06-30,03:00:00,11.983,V ugm-3 (FIDAS),6.096,V ugm-3 (Ref.eq)
2023-06-30,04:00:00,13.41,V ugm-3 (FIDAS),6.916,V ugm-3 (Ref.eq)
2023-06-30,05:00:00,15.08,V ugm-3 (FIDAS),7.811,V ugm-3 (Ref.eq)
2023-06-30,06:00:00,16.723,V ugm-3 (FIDAS),8.813,V ugm-3 (Ref.eq)
2023-06-30,07:00:00,17.135,V ugm-3 (FIDAS),8.865,V ugm-3 (Ref.eq)
2023-06-30,08:00:00,14.338,V ugm-3 (FIDAS),6.568,V ugm-3 (Ref.eq)
2023-06-30,09:00:00,10.7,V ugm-3 (FIDAS),5.325,V ugm-3 (Ref.eq)
2023-06-30,10:00:00,6.152,V ugm-3 (FIDAS),2.478,V ugm-3 (Ref.eq)
2023-06-30,11:00:00,4.517,V ugm-3 (FIDAS),2.162,V ugm-3 (Ref.eq)
2023-06-30,12:00:00,5.447,V ugm-3 (FIDAS),2.791,V ugm-3 (Ref.eq)
2023-06-30,13:00:00,6.336,V ugm-3 (FIDAS),3.113,V ugm-3 (Ref.eq)
2023-06-30,14:00:00,4.573,V ugm-3 (FIDAS),2.434,V ugm-3 (Ref.eq)
2023-06-30,15:00:00,3.851,V ugm-3 (FIDAS),2.478,V ugm-3 (Ref.eq)
2023-06-30,16:00:00,3.687,V ugm-3 (FIDAS),2.293,V ugm-3 (Ref.eq)
2023-06-30,17:00:00,4.013,V ugm-3 (FIDAS),2.613,V ugm-3 (Ref.eq)
2023-06-30,18:00:00,3.974,V ugm-3 (FIDAS),2.352,V ugm-3 (Ref.eq)
2023-06-30,19:00:00,2.741,V ugm-3 (FIDAS),1.68,V ugm-3 (Ref.eq)
2023-06-30,20:00:00,2.229,V ugm-3 (FIDAS),1.099,V ugm-3 (Ref.eq)
2023-06-30,21:00:00,1.426,V ugm-3 (FIDAS),0.692,V ugm-3 (Ref.eq)
2023-06-30,22:00:00,1.263,V ugm-3 (FIDAS),0.667,V ugm-3 (Ref.eq)
2023-06-30,23:00:00,2.08,V ugm-3 (FIDAS),0.919,V ugm-3 (Ref.eq)
2023-06-30,24:00:00,2.975,V ugm-3 (FIDAS),1.145,V ugm-3 (Ref.eq)
2023-07-01,01:00:00,3.681,V ugm-3 (FIDAS),1.673,V ugm-3 (Ref.eq)
2023-07-01,02:00:00,4.326,V ugm-3 (FIDAS),1.664,V ugm-3 (Ref.eq)
2023-07-01,03:00:00,3.996,V ugm-3 (FIDAS),1.65,V ugm-3 (Ref.eq)
2023-07-01,04:00:00,3.187,V ugm-3 (FIDAS),1.599,V ugm-3 (Ref.eq)
2023-07-01,05:00:00,2.109,V ugm-3 (FIDAS),1.163,V ugm-3 (Ref.eq)
2023-07-01,06:00:00,2.01,V ugm-3 (FIDAS),1.004,V ugm-3 (Ref.eq)
2023-07-01,07:00:00,2.566,V ugm-3 (FIDAS),1.177,V ugm-3 (Ref.eq)
2023-07-01,08:00:00,3.223,V ugm-3 (FIDAS),1.371,V ugm-3 (Ref.eq)
2023-07-01,09:00:00,4.053,V ugm-3 (FIDAS),2.125,V ugm-3 (Ref.eq)
2023-07-01,10:00:00,6.794,V ugm-3 (FIDAS),3.934,V ugm-3 (Ref.eq)
2023-07-01,11:00:00,18.168,V ugm-3 (FIDAS),10.487,V ugm-3 (Ref.eq)
2023-07-01,12:00:00,19.995,V ugm-3 (FIDAS),10.491,V ugm-3 (Ref.eq)
2023-07-01,13:00:00,15.83,V ugm-3 (FIDAS),9.045,V ugm-3 (Ref.eq)
2023-07-01,14:00:00,12.95,V ugm-3 (FIDAS),7.659,V ugm-3 (Ref.eq)
2023-07-01,15:00:00,13.732,V ugm-3 (FIDAS),8.095,V ugm-3 (Ref.eq)
2023-07-01,16:00:00,16.173,V ugm-3 (FIDAS),10.002,V ugm-3 (Ref.eq)
2023-07-01,17:00:00,17.505,V ugm-3 (FIDAS),9.551,V ugm-3 (Ref.eq)
2023-07-01,18:00:00,11.158,V ugm-3 (FIDAS),5.196,V ugm-3 (Ref.eq)
2023-07-01,19:00:00,8.607,V ugm-3 (FIDAS),3.555,V ugm-3 (Ref.eq)
2023-07-01,20:00:00,8.07,V ugm-3 (FIDAS),3.666,V ugm-3 (Ref.eq)
2023-07-01,21:00:00,9.403,V ugm-3 (FIDAS),4.059,V ugm-3 (Ref.eq)
2023-07-01,22:00:00,11.035,V ugm-3 (FIDAS),4.917,V ugm-3 (Ref.eq)
2023-07-01,23:00:00,11.373,V ugm-3 (FIDAS),4.65,V ugm-3 (Ref.eq)
2023-07-01,24:00:00,10.95,V ugm-3 (FIDAS),4.688,V ugm-3 (Ref.eq)
2023-07-02,01:00:00,8.453,V ugm-3 (FIDAS),4.113,V ugm-3 (Ref.eq)
2023-07-02,02:00:00,7.38,V ugm-3 (FIDAS),3.444,V ugm-3 (Ref.eq)
2023-07-02,03:00:00,8.397,V ugm-3 (FIDAS),3.946,V ugm-3 (Ref.eq)
2023-07-02,04:00:00,6.369,V ugm-3 (FIDAS),3.149,V ugm-3 (Ref.eq)
2023-07-02,05:00:00,6.502,V ugm-3 (FIDAS),3.05,V ugm-3 (Ref.eq)
2023-07-02,06:00:00,6.746,V ugm-3 (FIDAS),2.899,V ugm-3 (Ref.eq)
2023-07-02,07:00:00,6.414,V ugm-3 (FIDAS),3.15,V ugm-3 (Ref.eq)
2023-07-02,08:00:00,5.922,V ugm-3 (FIDAS),3.295,V ugm-3 (Ref.eq)
2023-07-02,09:00:00,5.668,V ugm-3 (FIDAS),3.3,V ugm-3 (Ref.eq)
2023-07-02,10:00:00,6.761,V ugm-3 (FIDAS),3.486,V ugm-3 (Ref.eq)
2023-07-02,11:00:00,6.276,V ugm-3 (FIDAS),3.486,V ugm-3 (Ref.eq)
2023-07-02,12:00:00,5.894,V ugm-3 (FIDAS),3.144,V ugm-3 (Ref.eq)
2023-07-02,13:00:00,6.713,V ugm-3 (FIDAS),2.973,V ugm-3 (Ref.eq)
2023-07-02,14:00:00,6.126,V ugm-3 (FIDAS),2.734,V ugm-3 (Ref.eq)
2023-07-02,15:00:00,5.182,V ugm-3 (FIDAS),2.668,V ugm-3 (Ref.eq)
2023-07-02,16:00:00,5.231,V ugm-3 (FIDAS),2.237,V ugm-3 (Ref.eq)
2023-07-02,17:00:00,6.732,V ugm-3 (FIDAS),2.869,V ugm-3 (Ref.eq)
2023-07-02,18:00:00,5.151,V ugm-3 (FIDAS),2.571,V ugm-3 (Ref.eq)
2023-07-02,19:00:00,3.654,V ugm-3 (FIDAS),2.279,V ugm-3 (Ref.eq)
2023-07-02,20:00:00,4.804,V ugm-3 (FIDAS),2.567,V ugm-3 (Ref.eq)
2023-07-02,21:00:00,5.436,V ugm-3 (FIDAS),2.695,V ugm-3 (Ref.eq)
2023-07-02,22:00:00,6.625,V ugm-3 (FIDAS),3.045,V ugm-3 (Ref.eq)
2023-07-02,23:00:00,7.039,V ugm-3 (FIDAS),3.117,V ugm-3 (Ref.eq)
2023-07-02,24:00:00,8.003,V ugm-3 (FIDAS),3.421,V ugm-3 (Ref.eq)
2023-07-03,01:00:00,7.752,V ugm-3 (FIDAS),3.45,V ugm-3 (Ref.eq)
2023-07-03,02:00:00,8.688,V ugm-3 (FIDAS),3.805,V ugm-3 (Ref.eq)
